QualityID,DateKey,ProductKey,MachineKey,EmployeeKey,ShiftKey,PlantKey,InspectedQuantity,PassedQuantity,DefectiveQuantity,DefectRatePct,InspectionResult,DefectType,InspectionTimeHours,InspectorScore,ReworkQuantity,ScrapQuantity,FirstPassYieldPct,ReworkRatePct,ScrapRatePct,ReworkCost,ScrapCost,TotalQualityCost
5775,20230517,21,32,126,1,7,55,54,1,2.0,Conditional Pass,Power Failure,1.64,87.35,0,1,98.18,0.0,100.0,0.0,15.0,15.0
5776,20230517,21,31,101,2,7,62,61,1,1.84,Pass,Packaging Damage,2.12,92.69,0,1,98.39,0.0,100.0,0.0,15.0,15.0
5777,20230517,21,30,18,1,7,95,93,2,1.64,Pass,Loose Connection,1.86,100.0,1,1,97.89,50.0,50.0,12.23,15.0,27.23
5778,20230517,22,33,105,2,8,50,49,1,2.36,Conditional Pass,Alignment Error,1.77,90.75,0,1,98.0,0.0,100.0,0.0,34.0,34.0
5779,20230517,22,33,105,3,8,50,48,2,3.05,Conditional Pass,Alignment Error,1.42,92.52,0,2,96.0,0.0,100.0,0.0,68.0,68.0
5780,20230517,22,38,120,2,8,50,49,1,2.13,Conditional Pass,Alignment Error,0.82,97.08,0,1,98.0,0.0,100.0,0.0,34.0,34.0
5781,20230518,3,5,84,1,1,245,241,4,1.65,Pass,Display Flicker,1.61,90.07,2,2,98.37,50.0,50.0,21.92,264.0,285.92
5782,20230518,2,1,100,3,1,361,349,12,3.2,Conditional Pass,Packaging Damage,2.0,88.67,8,4,96.68,66.67,33.33,73.51,432.0,505.51
5783,20230518,3,1,84,1,1,321,314,7,2.1,Conditional Pass,Dead Pixel,1.49,92.37,2,5,97.82,28.57,71.43,21.61,660.0,681.61
5784,20230518,1,3,28,2,1,289,283,6,2.11,Conditional Pass,Packaging Damage,1.76,83.12,2,4,97.92,33.33,66.67,22.61,328.0,350.61
5785,20230518,1,2,28,3,1,387,374,13,3.33,Conditional Pass,Dead Pixel,1.33,82.52,6,7,96.64,46.15,53.85,36.35,574.0,610.35
5786,20230518,5,6,98,2,1,418,409,9,2.26,Conditional Pass,Color Issue,1.5,86.83,3,6,97.85,33.33,66.67,20.86,1488.0,1508.86
5787,20230518,2,3,138,3,1,364,355,9,2.54,Conditional Pass,Packaging Damage,1.5,95.49,4,5,97.53,44.44,55.56,34.28,540.0,574.28
5788,20230518,4,6,71,2,1,417,410,7,1.71,Pass,Display Flicker,2.67,98.01,3,4,98.32,42.86,57.14,22.26,704.0,726.26
5789,20230518,5,4,170,1,1,290,286,4,1.47,Pass,Dead Pixel,1.66,96.32,1,3,98.62,25.0,75.0,10.5,744.0,754.5
5790,20230518,6,9,15,1,2,243,240,3,1.31,Pass,Power Failure,1.76,88.86,1,2,98.77,33.33,66.67,6.27,430.0,436.27
5791,20230518,6,10,110,1,2,166,163,3,2.02,Conditional Pass,Display Flicker,1.34,88.46,1,2,98.19,33.33,66.67,17.66,430.0,447.66
5792,20230518,7,10,85,2,2,239,234,5,2.0,Conditional Pass,Display Flicker,1.24,96.79,3,2,97.91,60.0,40.0,31.67,376.0,407.67
5793,20230518,8,10,95,3,2,202,196,6,2.89,Conditional Pass,Color Issue,2.29,92.2,4,2,97.03,66.67,33.33,71.6,730.0,801.6
5794,20230518,8,9,94,2,2,251,247,4,1.56,Pass,Display Flicker,1.68,100.0,2,2,98.41,50.0,50.0,16.76,730.0,746.76
5795,20230518,7,7,161,1,2,271,267,4,1.47,Pass,Power Failure,1.99,91.3,2,2,98.52,50.0,50.0,32.34,376.0,408.34
5796,20230518,8,10,178,2,2,181,177,4,2.11,Conditional Pass,Scratch,1.87,93.22,1,3,97.79,25.0,75.0,8.77,1095.0,1103.77
5797,20230518,9,12,62,1,3,157,155,2,1.18,Pass,Loose Connection,2.09,95.35,1,1,98.73,50.0,50.0,13.72,240.0,253.72
5798,20230518,12,13,137,3,3,133,130,3,2.57,Conditional Pass,Packaging Damage,0.99,100.0,2,1,97.74,66.67,33.33,35.25,890.0,925.25
5799,20230518,12,13,166,3,3,126,122,4,3.07,Conditional Pass,Dead Pixel,1.95,92.4,1,3,96.83,25.0,75.0,7.51,2670.0,2677.51
5800,20230518,9,13,160,2,3,136,133,3,2.26,Conditional Pass,Alignment Error,1.75,92.79,1,2,97.79,33.33,66.67,14.92,480.0,494.92
5801,20230518,10,16,149,1,3,183,180,3,1.82,Pass,Scratch,1.45,85.81,1,2,98.36,33.33,66.67,13.9,1020.0,1033.9
5802,20230518,9,12,160,3,3,160,155,5,3.33,Conditional Pass,Alignment Error,2.23,89.97,2,3,96.88,40.0,60.0,22.82,720.0,742.82
5803,20230518,9,14,149,3,3,106,102,4,3.77,Conditional Pass,Power Failure,1.1,87.57,2,2,96.23,50.0,50.0,14.04,480.0,494.04
5804,20230518,15,17,37,1,4,84,82,2,1.83,Pass,Display Flicker,0.72,90.59,0,2,97.62,0.0,100.0,0.0,4900.0,4900.0
5805,20230518,14,20,191,2,4,77,75,2,2.07,Conditional Pass,Display Flicker,1.94,90.88,1,1,97.4,50.0,50.0,8.89,1880.0,1888.89
5806,20230518,13,20,99,2,4,85,83,2,2.25,Conditional Pass,Color Issue,1.51,89.02,1,1,97.65,50.0,50.0,11.69,1350.0,1361.69
5807,20230518,14,17,194,1,4,78,77,1,1.51,Pass,Power Failure,0.71,91.84,0,1,98.72,0.0,100.0,0.0,1880.0,1880.0
5808,20230518,15,19,119,3,4,128,124,4,3.18,Conditional Pass,Loose Connection,1.82,86.83,2,2,96.88,50.0,50.0,14.98,4900.0,4914.98
5809,20230518,14,18,196,1,4,81,79,2,1.95,Pass,Packaging Damage,1.55,88.09,0,2,97.53,0.0,100.0,0.0,3760.0,3760.0
5810,20230518,16,22,111,2,5,151,148,3,2.06,Conditional Pass,Color Issue,1.67,98.86,1,2,98.01,33.33,66.67,17.77,1240.0,1257.77
5811,20230518,16,22,83,1,5,144,142,2,1.49,Pass,Color Issue,2.05,90.49,0,2,98.61,0.0,100.0,0.0,1240.0,1240.0
5812,20230518,18,23,144,3,5,150,145,5,3.05,Conditional Pass,Dead Pixel,1.31,90.5,3,2,96.67,60.0,40.0,22.04,8.0,30.04
5813,20230518,18,22,26,3,5,139,135,4,3.15,Conditional Pass,Display Flicker,1.75,97.13,1,3,97.12,25.0,75.0,11.53,12.0,23.53
5814,20230518,16,22,132,1,5,146,144,2,1.68,Pass,Dead Pixel,1.84,92.73,0,2,98.63,0.0,100.0,0.0,1240.0,1240.0
5815,20230518,19,25,139,3,6,93,90,3,3.19,Conditional Pass,Packaging Damage,1.91,88.48,1,2,96.77,33.33,66.67,15.88,36.0,51.88
5816,20230518,19,26,7,1,6,97,95,2,1.56,Pass,Scratch,1.11,94.23,1,1,97.94,50.0,50.0,14.62,18.0,32.62
5817,20230518,19,28,133,2,6,81,79,2,2.32,Conditional Pass,Dead Pixel,0.74,88.71,1,1,97.53,50.0,50.0,17.59,18.0,35.59
5818,20230518,20,28,80,1,6,95,94,1,1.06,Pass,Color Issue,0.88,100.0,0,1,98.95,0.0,100.0,0.0,26.0,26.0
5819,20230518,20,26,181,1,6,103,101,2,1.64,Pass,Display Flicker,1.31,86.12,1,1,98.06,50.0,50.0,6.49,26.0,32.49
5820,20230518,21,31,152,2,7,82,80,2,2.08,Conditional Pass,Display Flicker,1.97,100.0,1,1,97.56,50.0,50.0,9.62,15.0,24.62
5821,20230518,21,31,116,1,7,70,69,1,1.59,Pass,Alignment Error,0.77,99.75,0,1,98.57,0.0,100.0,0.0,15.0,15.0
5822,20230518,21,31,163,3,7,66,63,3,3.81,Conditional Pass,Alignment Error,1.1,83.85,1,2,95.45,33.33,66.67,17.96,30.0,47.96
5823,20230518,21,32,14,2,7,62,61,1,2.39,Conditional Pass,Power Failure,1.58,88.28,0,1,98.39,0.0,100.0,0.0,15.0,15.0
5824,20230518,22,38,103,2,8,50,49,1,2.36,Conditional Pass,Alignment Error,1.89,86.71,0,1,98.0,0.0,100.0,0.0,34.0,34.0
5825,20230518,22,33,105,3,8,50,48,2,3.01,Conditional Pass,Color Issue,0.67,90.07,1,1,96.0,50.0,50.0,10.54,34.0,44.54
5826,20230519,2,2,156,1,1,368,360,8,2.19,Conditional Pass,Loose Connection,2.66,85.41,5,3,97.83,62.5,37.5,50.5,324.0,374.5
5827,20230519,3,2,121,3,1,413,401,12,2.93,Conditional Pass,Color Issue,2.65,93.5,4,8,97.09,33.33,66.67,49.18,1056.0,1105.18
5828,20230519,1,2,170,1,1,407,402,5,1.22,Pass,Dead Pixel,2.75,100.0,2,3,98.77,40.0,60.0,26.27,246.0,272.27
5829,20230519,2,6,84,2,1,437,426,11,2.42,Conditional Pass,Dead Pixel,2.77,93.55,5,6,97.48,45.45,54.55,64.61,648.0,712.61
5830,20230519,3,2,11,2,1,451,442,9,2.05,Conditional Pass,Display Flicker,2.89,97.63,4,5,98.0,44.44,55.56,43.26,660.0,703.26
5831,20230519,5,6,71,3,1,470,455,15,3.12,Conditional Pass,Alignment Error,2.01,100.0,10,5,96.81,66.67,33.33,179.92,1240.0,1419.92
5832,20230519,3,5,127,3,1,258,249,9,3.3,Conditional Pass,Display Flicker,1.11,92.44,4,5,96.51,44.44,55.56,38.56,660.0,698.56
5833,20230519,4,2,170,1,1,402,397,5,1.26,Pass,Power Failure,2.61,99.53,3,2,98.76,60.0,40.0,47.28,352.0,399.28
5834,20230519,7,10,179,2,2,181,177,4,2.48,Conditional Pass,Color Issue,2.32,88.99,2,2,97.79,50.0,50.0,29.32,376.0,405.32
5835,20230519,8,9,147,1,2,246,242,4,1.5,Pass,Color Issue,2.45,97.22,2,2,98.37,50.0,50.0,29.47,730.0,759.47
5836,20230519,7,11,161,1,2,331,326,5,1.42,Pass,Loose Connection,1.17,92.38,2,3,98.49,40.0,60.0,14.9,564.0,578.9
5837,20230519,8,8,95,2,2,203,199,4,1.93,Pass,Scratch,1.42,86.81,2,2,98.03,50.0,50.0,15.76,730.0,745.76
5838,20230519,7,9,107,3,2,261,253,8,3.08,Conditional Pass,Scratch,1.85,90.94,3,5,96.93,37.5,62.5,35.39,940.0,975.39
5839,20230519,7,8,9,3,2,291,284,7,2.53,Conditional Pass,Packaging Damage,2.0,100.0,3,4,97.59,42.86,57.14,18.7,752.0,770.7
5840,20230519,7,7,60,1,2,321,317,4,1.33,Pass,Power Failure,1.68,100.0,1,3,98.75,25.0,75.0,17.91,564.0,581.91
5841,20230519,7,10,161,1,2,195,192,3,1.77,Pass,Loose Connection,1.58,91.97,1,2,98.46,33.33,66.67,15.9,376.0,391.9
5842,20230519,6,7,117,1,2,264,260,4,1.55,Pass,Color Issue,2.49,95.18,1,3,98.48,25.0,75.0,6.17,645.0,651.17
5843,20230519,9,12,75,2,3,133,130,3,2.46,Conditional Pass,Color Issue,0.78,92.3,1,2,97.74,33.33,66.67,17.81,480.0,497.81
5844,20230519,9,12,153,1,3,164,162,2,1.0,Pass,Packaging Damage,0.9,99.22,1,1,98.78,50.0,50.0,6.73,240.0,246.73
5845,20230519,12,16,75,3,3,176,171,5,3.08,Conditional Pass,Alignment Error,2.23,91.94,2,3,97.16,40.0,60.0,31.38,2670.0,2701.38
5846,20230519,9,14,166,3,3,115,111,4,3.37,Conditional Pass,Scratch,0.98,92.59,2,2,96.52,50.0,50.0,30.06,480.0,510.06
5847,20230519,9,16,160,1,3,184,181,3,1.81,Pass,Display Flicker,1.72,93.93,1,2,98.37,33.33,66.67,9.28,480.0,489.28
5848,20230519,11,16,149,1,3,147,144,3,2.2,Conditional Pass,Display Flicker,1.68,86.81,1,2,97.96,33.33,66.67,11.9,296.0,307.9
5849,20230519,10,13,20,1,3,119,117,2,1.75,Pass,Packaging Damage,1.55,95.86,1,1,98.32,50.0,50.0,8.11,510.0,518.11
5850,20230519,14,18,130,3,4,82,80,2,2.78,Conditional Pass,Display Flicker,1.19,94.37,1,1,97.56,50.0,50.0,14.08,1880.0,1894.08
5851,20230519,13,19,191,1,4,137,134,3,1.83,Pass,Packaging Damage,1.99,88.36,1,2,97.81,33.33,66.67,11.12,2700.0,2711.12
5852,20230519,15,19,27,3,4,186,181,5,2.85,Conditional Pass,Dead Pixel,1.41,98.03,3,2,97.31,60.0,40.0,36.35,4900.0,4936.35
5853,20230519,15,17,196,3,4,79,77,2,2.87,Conditional Pass,Scratch,1.33,89.7,1,1,97.47,50.0,50.0,12.93,2450.0,2462.93
5854,20230519,15,20,196,3,4,85,82,3,3.22,Conditional Pass,Loose Connection,1.96,91.25,1,2,96.47,33.33,66.67,10.01,4900.0,4910.01
5855,20230519,14,20,49,3,4,107,103,4,3.39,Conditional Pass,Alignment Error,1.85,90.93,2,2,96.26,50.0,50.0,16.31,3760.0,3776.31
5856,20230519,18,23,10,1,5,189,186,3,1.42,Pass,Display Flicker,0.97,93.48,1,2,98.41,33.33,66.67,13.96,8.0,21.96
5857,20230519,16,22,172,3,5,143,139,4,2.79,Conditional Pass,Alignment Error,1.3,100.0,1,3,97.2,25.0,75.0,11.32,1860.0,1871.32
5858,20230519,16,21,197,3,5,141,136,5,3.38,Conditional Pass,Color Issue,0.8,91.27,3,2,96.45,60.0,40.0,53.97,1240.0,1293.97
5859,20230519,16,22,155,3,5,159,155,4,2.76,Conditional Pass,Packaging Damage,1.95,99.74,2,2,97.48,50.0,50.0,12.94,1240.0,1252.94
5860,20230519,20,25,133,1,6,78,76,2,2.08,Conditional Pass,Loose Connection,1.0,86.21,1,1,97.44,50.0,50.0,7.76,26.0,33.76
5861,20230519,19,25,50,2,6,91,89,2,1.9,Pass,Power Failure,1.09,88.4,1,1,97.8,50.0,50.0,7.47,18.0,25.47
5862,20230519,20,28,16,3,6,82,79,3,3.35,Conditional Pass,Scratch,1.73,83.5,1,2,96.34,33.33,66.67,12.9,52.0,64.9
5863,20230519,19,25,151,2,6,99,97,2,2.36,Conditional Pass,Packaging Damage,0.79,98.19,1,1,97.98,50.0,50.0,16.56,18.0,34.56
5864,20230519,19,26,16,3,6,92,89,3,3.1,Conditional Pass,Loose Connection,1.77,87.47,1,2,96.74,33.33,66.67,8.51,36.0,44.51
5865,20230519,21,32,56,2,7,60,59,1,1.82,Pass,Power Failure,1.36,89.31,0,1,98.33,0.0,100.0,0.0,15.0,15.0
5866,20230519,21,29,45,1,7,55,54,1,1.46,Pass,Color Issue,1.66,88.82,0,1,98.18,0.0,100.0,0.0,15.0,15.0
5867,20230519,21,30,56,1,7,81,80,1,1.49,Pass,Loose Connection,0.87,93.21,0,1,98.77,0.0,100.0,0.0,15.0,15.0
5868,20230519,22,33,72,2,8,50,49,1,2.46,Conditional Pass,Alignment Error,0.88,93.66,0,1,98.0,0.0,100.0,0.0,34.0,34.0
5869,20230519,22,38,105,2,8,50,49,1,2.16,Conditional Pass,Scratch,1.68,94.87,0,1,98.0,0.0,100.0,0.0,34.0,34.0
5870,20230520,3,3,129,1,1,361,356,5,1.51,Pass,Display Flicker,1.23,94.65,2,3,98.61,40.0,60.0,27.72,396.0,423.72
5871,20230520,1,5,54,3,1,295,285,10,3.23,Conditional Pass,Alignment Error,2.49,90.04,6,4,96.61,60.0,40.0,36.8,328.0,364.8
5872,20230520,1,5,22,3,1,322,312,10,2.97,Conditional Pass,Alignment Error,1.43,99.51,4,6,96.89,40.0,60.0,29.94,492.0,521.94
5873,20230520,3,1,100,1,1,380,373,7,1.87,Pass,Loose Connection,2.06,86.07,4,3,98.16,57.14,42.86,70.48,396.0,466.48
5874,20230520,4,3,28,3,1,278,269,9,3.15,Conditional Pass,Display Flicker,1.6,84.11,4,5,96.76,44.44,55.56,68.25,880.0,948.25
5875,20230520,2,6,102,1,1,479,472,7,1.54,Pass,Power Failure,2.16,99.88,3,4,98.54,42.86,57.14,46.83,432.0,478.83
5876,20230520,2,1,165,3,1,367,354,13,3.41,Conditional Pass,Packaging Damage,2.36,86.21,5,8,96.46,38.46,61.54,86.97,864.0,950.97
5877,20230520,5,2,86,3,1,393,381,12,3.14,Conditional Pass,Power Failure,2.1,96.76,6,6,96.95,50.0,50.0,63.8,1488.0,1551.8
5878,20230520,4,5,127,2,1,253,247,6,2.28,Conditional Pass,Loose Connection,2.27,90.9,2,4,97.63,33.33,66.67,31.97,704.0,735.97
5879,20230520,7,8,95,2,2,247,242,5,1.95,Pass,Color Issue,1.14,89.03,2,3,97.98,40.0,60.0,31.0,564.0,595.0
5880,20230520,7,11,143,2,2,313,309,4,1.4,Pass,Loose Connection,2.06,97.9,1,3,98.72,25.0,75.0,9.88,564.0,573.88
5881,20230520,6,9,122,1,2,243,240,3,1.18,Pass,Packaging Damage,1.93,97.15,1,2,98.77,33.33,66.67,17.89,430.0,447.89
5882,20230520,7,11,1,1,2,426,421,5,1.22,Pass,Loose Connection,2.14,97.94,2,3,98.83,40.0,60.0,29.42,564.0,593.42
5883,20230520,6,8,178,3,2,242,234,8,3.25,Conditional Pass,Alignment Error,1.77,91.59,4,4,96.69,50.0,50.0,51.46,860.0,911.46
5884,20230520,8,8,186,2,2,315,308,7,2.3,Conditional Pass,Alignment Error,2.03,96.2,3,4,97.78,42.86,57.14,50.89,1460.0,1510.89
5885,20230520,7,10,161,2,2,216,212,4,1.87,Pass,Dead Pixel,1.95,89.66,1,3,98.15,25.0,75.0,8.86,564.0,572.86
5886,20230520,7,8,140,1,2,303,300,3,1.07,Pass,Power Failure,2.0,98.72,1,2,99.01,33.33,66.67,14.09,376.0,390.09
5887,20230520,11,16,20,2,3,199,195,4,1.89,Pass,Loose Connection,2.09,95.26,2,2,97.99,50.0,50.0,29.46,296.0,325.46
5888,20230520,12,13,166,1,3,144,142,2,1.49,Pass,Packaging Damage,1.29,91.87,1,1,98.61,50.0,50.0,16.94,890.0,906.94
5889,20230520,12,13,29,1,3,153,151,2,1.19,Pass,Display Flicker,1.76,97.97,0,2,98.69,0.0,100.0,0.0,1780.0,1780.0
5890,20230520,10,13,75,2,3,129,126,3,2.18,Conditional Pass,Packaging Damage,1.5,90.3,1,2,97.67,33.33,66.67,15.95,1020.0,1035.95
5891,20230520,11,14,62,3,3,116,113,3,2.63,Conditional Pass,Scratch,1.1,98.62,1,2,97.41,33.33,66.67,13.39,296.0,309.39
5892,20230520,11,14,149,1,3,100,98,2,1.76,Pass,Packaging Damage,1.05,84.44,0,2,98.0,0.0,100.0,0.0,296.0,296.0
5893,20230520,14,18,130,1,4,76,75,1,1.55,Pass,Alignment Error,0.91,89.12,0,1,98.68,0.0,100.0,0.0,1880.0,1880.0
5894,20230520,13,20,68,2,4,81,79,2,2.08,Conditional Pass,Packaging Damage,2.02,92.89,0,2,97.53,0.0,100.0,0.0,2700.0,2700.0
5895,20230520,14,20,130,2,4,90,88,2,2.1,Conditional Pass,Display Flicker,1.02,92.63,1,1,97.78,50.0,50.0,17.0,1880.0,1897.0
5896,20230520,13,20,194,3,4,86,83,3,3.16,Conditional Pass,Display Flicker,0.68,90.89,1,2,96.51,33.33,66.67,15.45,2700.0,2715.45
5897,20230520,18,24,63,1,5,196,193,3,1.39,Pass,Dead Pixel,1.51,94.25,1,2,98.47,33.33,66.67,10.42,8.0,18.42
5898,20230520,16,22,91,2,5,135,132,3,1.98,Pass,Dead Pixel,1.47,87.79,1,2,97.78,33.33,66.67,6.64,1240.0,1246.64
5899,20230520,18,22,65,3,5,140,135,5,3.28,Conditional Pass,Alignment Error,0.8,94.33,3,2,96.43,60.0,40.0,34.84,8.0,42.84
5900,20230520,17,23,132,1,5,160,158,2,1.34,Pass,Power Failure,1.39,93.13,1,1,98.75,50.0,50.0,17.68,48.0,65.68
5901,20230520,17,24,64,1,5,154,151,3,2.18,Conditional Pass,Loose Connection,1.91,86.7,1,2,98.05,33.33,66.67,14.64,96.0,110.64
5902,20230520,20,26,184,2,6,97,95,2,2.35,Conditional Pass,Display Flicker,0.95,94.91,0,2,97.94,0.0,100.0,0.0,52.0,52.0
5903,20230520,19,26,181,1,6,97,95,2,1.87,Pass,Scratch,1.54,89.79,0,2,97.94,0.0,100.0,0.0,36.0,36.0
5904,20230520,19,28,78,2,6,98,96,2,2.04,Conditional Pass,Packaging Damage,1.89,95.96,0,2,97.96,0.0,100.0,0.0,36.0,36.0
5905,20230520,21,30,148,2,7,79,77,2,2.18,Conditional Pass,Loose Connection,1.25,99.39,0,2,97.47,0.0,100.0,0.0,30.0,30.0
5906,20230520,21,29,88,3,7,51,49,2,2.95,Conditional Pass,Alignment Error,1.22,88.43,1,1,96.08,50.0,50.0,15.28,15.0,30.28
5907,20230520,22,35,105,3,8,50,48,2,3.38,Conditional Pass,Display Flicker,1.6,92.7,1,1,96.0,50.0,50.0,13.56,34.0,47.56
5908,20230521,4,5,121,2,1,228,223,5,2.1,Conditional Pass,Scratch,1.09,95.34,3,2,97.81,60.0,40.0,46.33,352.0,398.33
5909,20230521,1,6,11,1,1,455,447,8,1.66,Pass,Power Failure,2.31,100.0,5,3,98.24,62.5,37.5,47.56,246.0,293.56
5910,20230521,1,4,192,3,1,236,229,7,2.94,Conditional Pass,Color Issue,1.93,89.51,2,5,97.03,28.57,71.43,20.4,410.0,430.4
5911,20230521,2,1,98,2,1,324,315,9,2.81,Conditional Pass,Display Flicker,2.37,86.41,4,5,97.22,44.44,55.56,70.15,540.0,610.15
5912,20230521,5,6,100,3,1,366,355,11,2.98,Conditional Pass,Alignment Error,1.61,86.96,4,7,96.99,36.36,63.64,70.1,1736.0,1806.1
5913,20230521,4,4,54,3,1,312,303,9,2.87,Conditional Pass,Power Failure,1.93,95.18,5,4,97.12,55.56,44.44,74.65,704.0,778.65
5914,20230521,2,4,145,3,1,282,273,9,3.21,Conditional Pass,Packaging Damage,1.26,88.7,3,6,96.81,33.33,66.67,29.94,648.0,677.94
5915,20230521,3,2,28,1,1,349,343,6,1.76,Pass,Display Flicker,1.72,87.61,3,3,98.28,50.0,50.0,33.93,396.0,429.93
5916,20230521,1,2,71,2,1,411,403,8,1.96,Pass,Alignment Error,2.43,100.0,4,4,98.05,50.0,50.0,68.27,328.0,396.27
5917,20230521,8,10,13,1,2,200,195,5,2.27,Conditional Pass,Packaging Damage,2.36,84.01,3,2,97.5,60.0,40.0,30.77,730.0,760.77
5918,20230521,7,11,188,1,2,356,350,6,1.67,Pass,Power Failure,1.97,96.93,3,3,98.31,50.0,50.0,32.22,564.0,596.22
5919,20230521,6,7,164,2,2,249,243,6,2.34,Conditional Pass,Packaging Damage,1.08,85.18,3,3,97.59,50.0,50.0,38.54,645.0,683.54
5920,20230521,7,8,40,1,2,266,263,3,1.16,Pass,Alignment Error,1.45,96.12,2,1,98.87,66.67,33.33,15.97,188.0,203.97
5921,20230521,6,9,106,2,2,238,232,6,2.35,Conditional Pass,Power Failure,1.42,88.22,2,4,97.48,33.33,66.67,24.68,860.0,884.68
5922,20230521,8,8,110,3,2,228,221,7,3.06,Conditional Pass,Packaging Damage,1.22,84.28,4,3,96.93,57.14,42.86,56.93,1095.0,1151.93
5923,20230521,6,11,13,1,2,297,291,6,2.18,Conditional Pass,Scratch,1.14,83.75,3,3,97.98,50.0,50.0,18.18,645.0,663.18
5924,20230521,7,9,52,3,2,229,223,6,2.74,Conditional Pass,Packaging Damage,1.27,99.37,2,4,97.38,33.33,66.67,18.98,752.0,770.98
5925,20230521,9,15,153,1,3,252,249,3,1.02,Pass,Packaging Damage,1.01,99.6,1,2,98.81,33.33,66.67,8.54,480.0,488.54
5926,20230521,11,15,166,1,3,218,215,3,1.56,Pass,Dead Pixel,1.33,91.03,1,2,98.62,33.33,66.67,16.97,296.0,312.97
5927,20230521,12,12,31,3,3,153,149,4,2.91,Conditional Pass,Dead Pixel,1.79,95.97,1,3,97.39,25.0,75.0,8.24,2670.0,2678.24
5928,20230521,11,13,75,3,3,113,110,3,2.83,Conditional Pass,Packaging Damage,1.94,87.31,1,2,97.35,33.33,66.67,14.72,296.0,310.72
5929,20230521,11,13,31,2,3,133,130,3,2.17,Conditional Pass,Dead Pixel,1.81,96.65,1,2,97.74,33.33,66.67,10.91,296.0,306.91
5930,20230521,15,20,130,2,4,83,81,2,1.99,Pass,Display Flicker,1.62,94.72,0,2,97.59,0.0,100.0,0.0,4900.0,4900.0
5931,20230521,13,19,174,3,4,148,144,4,2.75,Conditional Pass,Loose Connection,0.98,96.25,1,3,97.3,25.0,75.0,8.6,4050.0,4058.6
5932,20230521,13,19,37,3,4,160,154,6,3.45,Conditional Pass,Dead Pixel,2.09,92.71,3,3,96.25,50.0,50.0,32.44,4050.0,4082.44
5933,20230521,13,17,174,3,4,92,89,3,3.23,Conditional Pass,Scratch,1.91,96.21,1,2,96.74,33.33,66.67,6.0,2700.0,2706.0
5934,20230521,15,20,196,2,4,77,75,2,2.44,Conditional Pass,Scratch,0.91,87.97,1,1,97.4,50.0,50.0,8.32,2450.0,2458.32
5935,20230521,16,22,172,1,5,145,143,2,1.14,Pass,Display Flicker,0.95,100.0,0,2,98.62,0.0,100.0,0.0,1240.0,1240.0
5936,20230521,18,23,83,2,5,141,138,3,1.97,Pass,Power Failure,2.0,91.59,1,2,97.87,33.33,66.67,12.5,8.0,20.5
5937,20230521,17,24,43,1,5,182,180,2,1.37,Pass,Display Flicker,1.7,100.0,1,1,98.9,50.0,50.0,15.7,48.0,63.7
5938,20230521,16,23,111,1,5,177,174,3,1.55,Pass,Power Failure,1.77,100.0,1,2,98.31,33.33,66.67,16.96,1240.0,1256.96
5939,20230521,16,24,109,3,5,168,163,5,3.2,Conditional Pass,Alignment Error,0.89,83.19,1,4,97.02,20.0,80.0,7.14,2480.0,2487.14
5940,20230521,16,24,132,2,5,174,171,3,1.8,Pass,Packaging Damage,2.1,94.53,1,2,98.28,33.33,66.67,6.98,1240.0,1246.98
5941,20230521,19,25,78,3,6,100,97,3,3.29,Conditional Pass,Display Flicker,1.89,95.35,1,2,97.0,33.33,66.67,12.44,36.0,48.44
5942,20230521,19,25,142,1,6,83,82,1,1.34,Pass,Power Failure,1.58,90.83,0,1,98.8,0.0,100.0,0.0,18.0,18.0
5943,20230521,19,26,80,3,6,113,110,3,2.45,Conditional Pass,Dead Pixel,0.75,100.0,1,2,97.35,33.33,66.67,13.2,36.0,49.2
5944,20230521,20,27,7,3,6,100,97,3,3.16,Conditional Pass,Alignment Error,0.93,93.24,1,2,97.0,33.33,66.67,7.69,52.0,59.69
5945,20230521,21,30,88,1,7,86,85,1,1.55,Pass,Display Flicker,1.09,88.77,0,1,98.84,0.0,100.0,0.0,15.0,15.0
5946,20230521,21,30,152,2,7,103,101,2,1.65,Pass,Dead Pixel,0.77,97.87,1,1,98.06,50.0,50.0,8.56,15.0,23.56
5947,20230521,21,30,148,1,7,88,87,1,1.62,Pass,Packaging Damage,2.08,95.9,0,1,98.86,0.0,100.0,0.0,15.0,15.0
5948,20230521,22,35,55,2,8,50,49,1,2.0,Conditional Pass,Dead Pixel,0.83,93.64,0,1,98.0,0.0,100.0,0.0,34.0,34.0
5949,20230522,4,4,86,2,1,261,255,6,2.39,Conditional Pass,Packaging Damage,1.12,96.93,4,2,97.7,66.67,33.33,32.7,352.0,384.7
5950,20230522,4,2,11,3,1,363,351,12,3.17,Conditional Pass,Scratch,2.41,100.0,7,5,96.69,58.33,41.67,96.57,880.0,976.57
5951,20230522,1,2,192,2,1,371,364,7,1.97,Pass,Packaging Damage,2.73,89.74,4,3,98.11,57.14,42.86,69.27,246.0,315.27
5952,20230522,1,3,71,3,1,335,327,8,2.41,Conditional Pass,Packaging Damage,1.65,100.0,3,5,97.61,37.5,62.5,22.24,410.0,432.24
5953,20230522,4,3,185,1,1,382,376,6,1.67,Pass,Loose Connection,1.34,97.1,3,3,98.43,50.0,50.0,50.37,528.0,578.37
5954,20230522,3,4,192,3,1,276,266,10,3.49,Conditional Pass,Alignment Error,2.35,90.57,6,4,96.38,60.0,40.0,98.99,528.0,626.99
