MaintenanceID,DateKey,MachineKey,EmployeeKey,PlantKey,MaintenanceType,MaintenanceStatus,Priority,DowntimeMinutes,MaintenanceDurationHours,LaborHours,SparePartsCost,LaborCost,TotalMaintenanceCost,MTTRHours,MTBFDays,MachineAvailabilityPct,MaintenanceEfficiencyPct,TechnicianRating,RepeatFailure
1768,20230211.0,4.0,138.0,1.0,Corrective,Completed,Critical,34.0,2.93,2.98,294.05,220.15,514.2,2.93,26.58,96.6,90.86,97.45,No
1769,20230211.0,6.0,156.0,1.0,Emergency,In Progress,Medium,10.0,0.72,0.79,272.15,43.17,315.32,0.72,23.51,99.0,93.11,87.51,No
1770,20230211.0,5.0,86.0,1.0,Preventive,Completed,High,39.0,2.77,2.57,317.15,190.03,507.18,2.77,5.43,96.1,90.62,91.72,Yes
1771,20230211.0,1.0,134.0,1.0,Corrective,In Progress,Critical,53.0,2.2,2.53,664.88,186.17,851.05,2.2,6.3,94.7,89.35,87.4,No
1772,20230211.0,4.0,84.0,1.0,Corrective,Scheduled,Low,54.0,1.75,1.71,427.58,100.8,528.38,1.75,20.86,94.6,90.82,86.72,No
1773,20230211.0,4.0,156.0,1.0,Predictive,In Progress,Medium,14.0,2.49,2.62,650.3,220.12,870.42,2.49,26.94,98.6,96.83,83.81,No
1774,20230211.0,1.0,145.0,1.0,Preventive,In Progress,High,36.0,1.31,1.22,745.75,73.23,818.98,1.31,12.83,96.4,93.35,83.3,Yes
1775,20230211.0,10.0,179.0,2.0,Emergency,Completed,Medium,53.0,2.0,2.37,610.0,169.22,779.22,2.0,27.04,94.7,93.33,88.9,No
1776,20230211.0,9.0,161.0,2.0,Emergency,In Progress,High,14.0,2.1,2.03,800.68,122.06,922.74,2.1,3.86,98.6,97.19,88.86,Yes
1777,20230211.0,11.0,161.0,2.0,Corrective,In Progress,High,18.0,0.97,1.05,420.23,48.72,468.95,0.97,8.32,98.2,97.21,90.03,No
1778,20230211.0,11.0,183.0,2.0,Emergency,Completed,Low,25.0,1.94,1.76,707.41,147.02,854.43,1.94,6.19,97.5,94.91,95.43,No
1779,20230211.0,11.0,15.0,2.0,Predictive,In Progress,Low,9.0,1.31,1.3,316.35,65.48,381.83,1.31,32.15,99.1,97.48,87.44,No
1780,20230211.0,8.0,188.0,2.0,Emergency,In Progress,Critical,33.0,2.37,2.44,767.86,187.32,955.18,2.37,22.89,96.7,93.68,93.83,Yes
1781,20230211.0,15.0,137.0,3.0,Corrective,Scheduled,High,36.0,1.75,1.93,564.91,153.26,718.17,1.75,29.81,96.4,93.95,92.23,No
1782,20230211.0,15.0,90.0,3.0,Predictive,Scheduled,Critical,23.0,3.23,3.24,500.24,258.7,758.94,3.23,34.67,97.7,93.55,86.79,No
1783,20230211.0,14.0,149.0,3.0,Preventive,In Progress,High,41.0,1.52,1.51,514.84,121.6,636.44,1.52,4.86,95.9,94.79,86.44,Yes
1784,20230211.0,14.0,149.0,3.0,Emergency,Completed,Critical,50.0,3.27,3.62,265.89,207.07,472.96,3.27,9.94,95.0,91.69,84.46,Yes
1785,20230211.0,14.0,137.0,3.0,Preventive,In Progress,Low,52.0,2.47,2.71,817.27,146.06,963.33,2.47,10.64,94.8,91.03,97.53,No
1786,20230211.0,20.0,6.0,4.0,Preventive,Completed,Medium,35.0,1.66,1.33,252.41,108.43,360.84,1.66,29.86,96.5,92.39,86.19,No
1787,20230211.0,19.0,68.0,4.0,Preventive,Scheduled,Low,34.0,2.06,1.94,509.7,162.56,672.26,2.06,41.11,96.6,91.13,93.33,No
1788,20230211.0,20.0,191.0,4.0,Predictive,Completed,Medium,40.0,2.98,2.81,519.79,127.27,647.06,2.98,24.86,96.0,90.56,84.2,No
1789,20230211.0,17.0,68.0,4.0,Preventive,Scheduled,Medium,60.0,1.9,1.8,810.93,141.49,952.42,1.9,19.03,94.0,88.64,90.78,No
1790,20230211.0,19.0,130.0,4.0,Predictive,Scheduled,Critical,21.0,1.21,1.1,579.65,50.74,630.39,1.21,33.75,97.9,94.76,87.26,No
1791,20230211.0,22.0,33.0,5.0,Corrective,Completed,Critical,18.0,1.31,1.14,249.85,73.92,323.77,1.31,14.45,98.2,93.02,82.83,No
1792,20230211.0,21.0,47.0,5.0,Corrective,Completed,Critical,54.0,1.65,1.67,790.72,77.52,868.24,1.65,9.78,94.6,91.41,88.09,No
1793,20230211.0,23.0,182.0,5.0,Predictive,Completed,Critical,19.0,0.85,0.87,365.68,61.87,427.55,0.85,8.13,98.1,96.78,97.05,Yes
1794,20230211.0,22.0,57.0,5.0,Predictive,In Progress,Critical,25.0,3.15,3.04,279.13,206.26,485.39,3.15,11.23,97.5,96.32,93.88,Yes
1795,20230211.0,22.0,197.0,5.0,Emergency,Completed,Critical,35.0,2.6,2.11,258.85,115.49,374.34,2.6,15.56,96.5,94.56,89.96,Yes
1796,20230211.0,21.0,69.0,5.0,Preventive,Scheduled,Critical,29.0,1.21,1.33,341.47,83.87,425.34,1.21,6.72,97.1,91.8,91.78,No
1797,20230211.0,27.0,139.0,6.0,Emergency,Completed,Critical,18.0,3.01,3.2,385.64,167.76,553.4,3.01,6.95,98.2,96.35,84.21,No
1798,20230211.0,27.0,181.0,6.0,Emergency,Completed,Medium,33.0,1.33,1.15,518.29,96.11,614.4,1.33,24.01,96.7,90.93,85.6,No
1799,20230211.0,25.0,142.0,6.0,Preventive,Completed,High,16.0,2.83,3.12,479.33,238.56,717.89,2.83,25.18,98.4,93.4,88.41,No
1800,20230211.0,28.0,171.0,6.0,Predictive,In Progress,Critical,44.0,1.69,1.97,347.64,95.13,442.77,1.69,35.22,95.6,94.23,94.45,Yes
1801,20230211.0,31.0,38.0,7.0,Predictive,Completed,Medium,17.0,2.78,2.75,201.3,191.62,392.92,2.78,17.39,98.3,93.3,94.89,No
1802,20230211.0,30.0,2.0,7.0,Predictive,In Progress,High,28.0,3.27,3.23,208.53,205.51,414.04,3.27,37.1,97.2,94.87,83.97,No
1803,20230211.0,37.0,77.0,8.0,Corrective,In Progress,Critical,35.0,2.54,2.39,202.48,120.11,322.59,2.54,16.73,96.5,93.93,86.04,Yes
1804,20230211.0,38.0,77.0,8.0,Corrective,Completed,Critical,41.0,3.67,3.97,291.79,306.06,597.85,3.67,66.04,95.9,91.37,87.69,No
1805,20230211.0,36.0,193.0,8.0,Emergency,Scheduled,Low,35.0,2.03,1.67,107.47,110.25,217.72,2.03,29.76,96.5,91.96,87.38,No
1806,20230212.0,3.0,11.0,1.0,Preventive,In Progress,Medium,50.0,3.78,3.19,339.88,180.76,520.64,3.78,21.2,95.0,89.92,96.46,Yes
1807,20230212.0,1.0,127.0,1.0,Emergency,In Progress,Critical,33.0,2.03,2.41,969.68,188.81,1158.49,2.03,16.29,96.7,95.63,88.15,No
1808,20230212.0,3.0,30.0,1.0,Corrective,Scheduled,Low,59.0,3.84,3.13,435.66,168.89,604.55,3.84,23.72,94.1,90.38,88.12,No
1809,20230212.0,6.0,11.0,1.0,Predictive,Completed,Medium,25.0,1.34,1.61,311.64,119.26,430.9,1.34,26.73,97.5,95.27,99.46,No
1810,20230212.0,5.0,192.0,1.0,Emergency,Completed,Low,47.0,3.19,2.55,257.27,170.7,427.97,3.19,14.52,95.3,93.36,89.01,No
1811,20230212.0,6.0,22.0,1.0,Preventive,Completed,Low,37.0,2.65,2.12,475.76,160.54,636.3,2.65,22.99,96.3,90.96,92.16,No
1812,20230212.0,1.0,70.0,1.0,Preventive,In Progress,Low,17.0,1.74,1.92,971.97,149.41,1121.38,1.74,5.13,98.3,94.83,93.94,No
1813,20230212.0,7.0,113.0,2.0,Emergency,In Progress,Critical,26.0,2.29,2.5,605.17,211.4,816.57,2.29,21.07,97.4,96.15,91.07,No
1814,20230212.0,7.0,178.0,2.0,Emergency,Completed,Low,16.0,1.38,1.13,1133.16,87.73,1220.89,1.38,21.48,98.4,95.03,90.39,No
1815,20230212.0,9.0,3.0,2.0,Predictive,In Progress,Medium,18.0,2.61,2.34,583.06,192.31,775.37,2.61,16.18,98.2,92.73,81.45,No
1816,20230212.0,7.0,95.0,2.0,Preventive,In Progress,Medium,60.0,3.4,4.03,612.69,338.16,950.85,3.4,6.59,94.0,89.58,89.74,Yes
1817,20230212.0,8.0,113.0,2.0,Predictive,Scheduled,High,16.0,1.58,1.42,630.85,65.6,696.45,1.58,10.12,98.4,97.14,89.25,No
1818,20230212.0,9.0,161.0,2.0,Corrective,Scheduled,Low,17.0,2.94,2.86,380.82,134.84,515.66,2.94,5.14,98.3,93.08,92.97,Yes
1819,20230212.0,9.0,175.0,2.0,Corrective,In Progress,Medium,42.0,2.92,2.51,373.69,135.29,508.98,2.92,14.36,95.8,94.47,89.42,Yes
1820,20230212.0,11.0,175.0,2.0,Corrective,In Progress,High,15.0,0.83,0.78,662.49,50.6,713.09,0.83,26.81,98.5,97.05,90.67,No
1821,20230212.0,10.0,53.0,2.0,Predictive,Completed,Low,49.0,1.72,2.02,449.94,127.62,577.56,1.72,4.51,95.1,89.81,97.14,No
1822,20230212.0,14.0,166.0,3.0,Preventive,Completed,Low,52.0,3.08,3.62,618.86,276.76,895.62,3.08,30.74,94.8,90.75,86.93,No
1823,20230212.0,16.0,31.0,3.0,Emergency,Completed,Low,7.0,1.78,1.55,357.37,96.19,453.56,1.78,3.83,99.3,93.77,91.33,No
1824,20230212.0,13.0,137.0,3.0,Preventive,In Progress,Low,28.0,1.19,1.37,897.02,72.64,969.66,1.19,25.22,97.2,94.13,99.13,No
1825,20230212.0,16.0,12.0,3.0,Corrective,Scheduled,High,27.0,1.26,1.34,517.34,88.83,606.17,1.26,11.23,97.3,93.88,92.81,No
1826,20230212.0,13.0,90.0,3.0,Predictive,In Progress,Low,11.0,1.46,1.59,940.04,90.98,1031.02,1.46,7.97,98.9,93.68,83.88,No
1827,20230212.0,14.0,29.0,3.0,Emergency,Completed,High,6.0,0.87,0.73,385.78,43.54,429.32,0.87,23.81,99.4,97.4,96.68,No
1828,20230212.0,15.0,153.0,3.0,Corrective,In Progress,Medium,30.0,1.59,1.63,354.29,105.37,459.66,1.59,21.57,97.0,92.0,100.0,Yes
1829,20230212.0,19.0,191.0,4.0,Corrective,Completed,High,24.0,1.89,2.26,391.49,178.3,569.79,1.89,32.74,97.6,93.63,86.26,No
1830,20230212.0,17.0,158.0,4.0,Predictive,In Progress,Critical,41.0,3.64,4.3,702.55,269.51,972.06,3.64,27.45,95.9,94.23,88.69,No
1831,20230212.0,18.0,174.0,4.0,Predictive,Scheduled,Critical,43.0,3.29,3.5,504.87,246.98,751.85,3.29,16.45,95.7,90.13,96.62,Yes
1832,20230212.0,18.0,180.0,4.0,Emergency,Scheduled,Medium,26.0,3.42,4.07,274.03,234.14,508.17,3.42,13.61,97.4,92.58,82.98,No
1833,20230212.0,17.0,114.0,4.0,Predictive,In Progress,Medium,27.0,3.32,2.86,508.67,201.6,710.27,3.32,23.78,97.3,94.4,99.26,No
1834,20230212.0,21.0,57.0,5.0,Corrective,Scheduled,Low,24.0,0.94,0.9,843.58,69.34,912.92,0.94,16.9,97.6,92.17,90.67,No
1835,20230212.0,22.0,150.0,5.0,Corrective,Scheduled,Low,48.0,2.63,2.59,211.29,185.83,397.12,2.63,12.39,95.2,90.56,87.34,No
1836,20230212.0,21.0,182.0,5.0,Predictive,Completed,Low,40.0,2.49,2.27,928.05,150.9,1078.95,2.49,24.3,96.0,92.18,97.66,Yes
1837,20230212.0,22.0,182.0,5.0,Corrective,Completed,Low,50.0,3.82,3.33,292.11,266.82,558.93,3.82,14.85,95.0,92.42,93.55,No
1838,20230212.0,26.0,79.0,6.0,Preventive,Scheduled,Critical,54.0,3.17,2.6,608.72,215.91,824.63,3.17,15.79,94.6,92.82,87.28,No
1839,20230212.0,28.0,154.0,6.0,Preventive,Completed,High,36.0,1.23,1.01,293.21,85.83,379.04,1.23,11.39,96.4,93.48,96.66,Yes
1840,20230212.0,25.0,50.0,6.0,Preventive,Scheduled,Critical,20.0,0.91,0.73,482.51,60.2,542.71,0.91,23.07,98.0,93.3,89.05,No
1841,20230212.0,29.0,135.0,7.0,Predictive,Scheduled,Low,9.0,2.55,2.61,233.25,195.67,428.92,2.55,33.01,99.1,96.91,87.59,No
1842,20230212.0,32.0,45.0,7.0,Preventive,Scheduled,Low,10.0,2.47,2.23,337.82,125.76,463.58,2.47,53.96,99.0,95.37,89.27,No
1843,20230212.0,30.0,92.0,7.0,Emergency,Scheduled,Low,48.0,1.49,1.76,319.81,102.97,422.78,1.49,12.29,95.2,90.06,93.11,No
1844,20230212.0,36.0,58.0,8.0,Preventive,Scheduled,Low,58.0,2.65,2.95,257.68,139.39,397.07,2.65,24.36,94.2,89.08,82.51,No
1845,20230213.0,6.0,192.0,1.0,Predictive,In Progress,Critical,56.0,3.38,3.34,635.74,167.64,803.38,3.38,11.42,94.4,91.55,89.11,No
1846,20230213.0,3.0,54.0,1.0,Preventive,Completed,High,34.0,3.0,3.04,686.15,238.64,924.79,3.0,4.18,96.6,95.05,91.32,Yes
1847,20230213.0,6.0,121.0,1.0,Corrective,Scheduled,High,32.0,2.4,2.57,575.32,153.31,728.63,2.4,16.14,96.8,95.19,89.7,Yes
1848,20230213.0,1.0,165.0,1.0,Emergency,Scheduled,Low,37.0,2.79,2.56,1131.51,129.02,1260.53,2.79,17.86,96.3,95.16,81.34,Yes
1849,20230213.0,6.0,100.0,1.0,Preventive,In Progress,Critical,12.0,2.67,2.55,551.13,153.76,704.89,2.67,16.16,98.8,95.12,84.79,No
1850,20230213.0,5.0,195.0,1.0,Corrective,Completed,High,14.0,2.44,2.3,504.97,166.99,671.96,2.44,10.96,98.6,96.87,92.6,No
1851,20230213.0,5.0,86.0,1.0,Corrective,Completed,High,51.0,1.49,1.26,486.91,71.73,558.64,1.49,8.23,94.9,89.55,91.36,Yes
1852,20230213.0,10.0,110.0,2.0,Preventive,Scheduled,Medium,34.0,1.18,1.39,728.96,91.61,820.57,1.18,11.29,96.6,94.58,83.97,No
1853,20230213.0,9.0,106.0,2.0,Preventive,Completed,High,54.0,2.84,2.6,861.59,169.35,1030.94,2.84,8.98,94.6,88.97,87.19,No
1854,20230213.0,9.0,66.0,2.0,Predictive,In Progress,Medium,33.0,3.2,2.62,348.64,213.43,562.07,3.2,12.71,96.7,94.38,87.95,No
1855,20230213.0,7.0,40.0,2.0,Preventive,In Progress,Critical,52.0,1.94,2.23,872.29,129.79,1002.08,1.94,8.89,94.8,89.54,88.02,Yes
1856,20230213.0,7.0,25.0,2.0,Predictive,In Progress,Medium,36.0,2.15,2.38,482.15,155.23,637.38,2.15,18.36,96.4,94.41,95.79,Yes
1857,20230213.0,9.0,178.0,2.0,Predictive,Completed,Medium,57.0,2.83,2.63,800.14,209.27,1009.41,2.83,7.0,94.3,92.27,91.94,No
1858,20230213.0,11.0,178.0,2.0,Emergency,Completed,Medium,7.0,1.2,1.14,497.02,74.41,571.43,1.2,15.81,99.3,94.63,88.23,Yes
1859,20230213.0,7.0,146.0,2.0,Emergency,In Progress,Critical,26.0,2.77,2.24,601.29,127.03,728.32,2.77,17.41,97.4,95.66,86.39,No
1860,20230213.0,9.0,164.0,2.0,Emergency,In Progress,Critical,52.0,1.72,1.62,580.25,74.67,654.92,1.72,8.58,94.8,93.03,85.25,No
1861,20230213.0,12.0,31.0,3.0,Preventive,Completed,Critical,44.0,2.56,2.7,599.94,193.27,793.21,2.56,3.78,95.6,90.33,89.63,No
1862,20230213.0,12.0,75.0,3.0,Corrective,In Progress,High,32.0,1.77,1.47,667.1,115.93,783.03,1.77,14.92,96.8,94.24,87.68,No
1863,20230213.0,13.0,62.0,3.0,Preventive,In Progress,Critical,30.0,2.93,2.81,639.09,236.74,875.83,2.93,24.97,97.0,92.08,95.21,No
1864,20230213.0,14.0,62.0,3.0,Predictive,Completed,Critical,55.0,2.49,2.13,509.97,171.88,681.85,2.49,22.83,94.5,89.51,98.22,No
1865,20230213.0,14.0,62.0,3.0,Preventive,In Progress,Low,45.0,2.44,2.63,458.09,131.54,589.63,2.44,28.53,95.5,91.83,95.13,No
1866,20230213.0,17.0,119.0,4.0,Predictive,Completed,High,51.0,3.34,3.36,916.57,284.75,1201.32,3.34,17.79,94.9,90.32,81.8,No
1867,20230213.0,20.0,194.0,4.0,Preventive,In Progress,Critical,35.0,1.1,1.23,653.95,101.77,755.72,1.1,20.68,96.5,91.41,86.4,No
1868,20230213.0,19.0,119.0,4.0,Emergency,In Progress,High,14.0,1.81,1.63,178.75,85.86,264.61,1.81,30.94,98.6,94.27,84.55,No
1869,20230213.0,20.0,68.0,4.0,Corrective,Completed,Critical,29.0,1.84,1.59,751.07,108.86,859.93,1.84,27.7,97.1,92.45,92.87,No
1870,20230213.0,17.0,194.0,4.0,Emergency,Completed,Low,10.0,1.19,1.14,849.36,72.07,921.43,1.19,8.65,99.0,93.36,86.23,No
1871,20230213.0,23.0,89.0,5.0,Emergency,Completed,Low,34.0,2.97,3.37,527.81,239.44,767.25,2.97,24.62,96.6,93.73,98.98,Yes
1872,20230213.0,22.0,111.0,5.0,Preventive,In Progress,Medium,53.0,3.33,2.87,660.35,171.85,832.2,3.33,14.15,94.7,92.98,96.23,No
1873,20230213.0,24.0,69.0,5.0,Emergency,Scheduled,Low,29.0,3.33,3.78,464.82,171.29,636.11,3.33,35.26,97.1,95.19,89.31,No
1874,20230213.0,21.0,132.0,5.0,Preventive,In Progress,Critical,41.0,1.42,1.69,518.6,121.92,640.52,1.42,9.0,95.9,94.12,88.42,Yes
1875,20230213.0,24.0,144.0,5.0,Predictive,Scheduled,Low,43.0,3.43,3.79,453.34,292.77,746.11,3.43,11.32,95.7,94.38,88.12,Yes
1876,20230213.0,21.0,104.0,5.0,Corrective,Completed,Critical,19.0,3.17,2.91,466.69,152.45,619.14,3.17,20.96,98.1,93.11,94.42,No
1877,20230213.0,27.0,125.0,6.0,Emergency,In Progress,High,30.0,1.4,1.28,363.53,107.72,471.25,1.4,40.8,97.0,91.21,82.96,Yes
1878,20230213.0,27.0,125.0,6.0,Corrective,Completed,Critical,11.0,0.84,0.97,436.71,67.42,504.13,0.84,43.49,98.9,94.57,86.29,No
1879,20230213.0,28.0,118.0,6.0,Corrective,In Progress,Low,44.0,2.99,3.58,461.56,238.56,700.12,2.99,7.76,95.6,94.14,94.83,No
1880,20230213.0,25.0,154.0,6.0,Corrective,In Progress,Medium,6.0,1.35,1.5,835.63,71.07,906.7,1.35,23.47,99.4,97.01,95.97,No
1881,20230213.0,32.0,148.0,7.0,Emergency,Scheduled,Low,52.0,2.75,2.53,472.26,173.37,645.63,2.75,20.08,94.8,92.66,93.9,Yes
1882,20230213.0,32.0,116.0,7.0,Corrective,Completed,Low,15.0,2.01,2.05,242.46,92.48,334.94,2.01,43.04,98.5,97.48,95.67,Yes
1883,20230213.0,34.0,124.0,8.0,Predictive,In Progress,Medium,25.0,2.58,3.02,249.09,237.66,486.75,2.58,20.88,97.5,91.88,89.3,Yes
1884,20230213.0,33.0,72.0,8.0,Corrective,Completed,Medium,48.0,2.85,2.6,324.35,212.04,536.39,2.85,35.28,95.2,90.31,87.3,No
1885,20230213.0,34.0,123.0,8.0,Preventive,Completed,Medium,43.0,1.23,1.07,196.17,49.89,246.06,1.23,61.27,95.7,94.29,94.84,No
1886,20230214.0,4.0,192.0,1.0,Corrective,Scheduled,Medium,7.0,3.09,2.82,821.43,203.94,1025.37,3.09,4.54,99.3,97.59,87.87,No
1887,20230214.0,5.0,134.0,1.0,Preventive,Scheduled,Low,31.0,2.9,2.6,765.71,147.63,913.34,2.9,10.97,96.9,95.54,89.14,No
1888,20230214.0,5.0,30.0,1.0,Preventive,Completed,Low,39.0,2.02,2.22,565.33,157.19,722.52,2.02,7.61,96.1,94.33,91.72,No
1889,20230214.0,4.0,192.0,1.0,Preventive,Completed,Medium,58.0,2.58,2.41,686.94,138.63,825.57,2.58,24.52,94.2,91.38,84.74,Yes
1890,20230214.0,3.0,121.0,1.0,Emergency,Completed,High,46.0,3.68,3.53,372.57,223.77,596.34,3.68,15.75,95.4,91.0,86.66,Yes
1891,20230214.0,1.0,54.0,1.0,Emergency,Completed,Medium,42.0,2.8,2.87,1228.08,168.4,1396.48,2.8,19.76,95.8,90.52,88.33,No
1892,20230214.0,6.0,70.0,1.0,Emergency,In Progress,Critical,14.0,0.98,0.93,578.5,46.62,625.12,0.98,18.41,98.6,97.37,90.71,No
1893,20230214.0,2.0,86.0,1.0,Preventive,Scheduled,Medium,9.0,0.91,1.06,946.04,85.45,1031.49,0.91,11.09,99.1,95.38,93.37,Yes
1894,20230214.0,9.0,122.0,2.0,Preventive,In Progress,Medium,55.0,3.07,3.54,893.62,203.96,1097.58,3.07,7.01,94.5,89.12,92.16,Yes
1895,20230214.0,11.0,107.0,2.0,Predictive,Completed,Low,14.0,2.88,2.71,372.08,151.32,523.4,2.88,27.79,98.6,93.37,91.47,Yes
1896,20230214.0,8.0,143.0,2.0,Predictive,Completed,Medium,24.0,2.19,2.14,1016.75,135.76,1152.51,2.19,6.28,97.6,94.02,100.0,No
1897,20230214.0,11.0,113.0,2.0,Corrective,Scheduled,Low,23.0,3.31,3.31,330.5,257.34,587.84,3.31,24.9,97.7,95.14,89.9,Yes
1898,20230214.0,8.0,53.0,2.0,Corrective,Completed,Critical,21.0,1.61,1.64,691.87,102.1,793.97,1.61,16.72,97.9,96.09,94.19,No
1899,20230214.0,8.0,113.0,2.0,Predictive,Completed,High,28.0,1.85,1.74,787.4,82.28,869.68,1.85,10.52,97.2,94.85,89.66,No
1900,20230214.0,11.0,147.0,2.0,Emergency,Scheduled,Critical,27.0,2.54,2.83,393.23,187.04,580.27,2.54,11.08,97.3,95.06,91.6,No
1901,20230214.0,11.0,117.0,2.0,Predictive,In Progress,Medium,36.0,1.44,1.61,219.17,105.16,324.33,1.44,17.6,96.4,91.22,91.49,No
1902,20230214.0,10.0,66.0,2.0,Corrective,In Progress,Low,47.0,3.44,3.63,434.73,217.54,652.27,3.44,25.61,95.3,91.45,86.49,No
1903,20230214.0,14.0,31.0,3.0,Emergency,Completed,Critical,54.0,3.29,3.33,454.84,255.85,710.69,3.29,29.63,94.6,90.84,92.7,No
1904,20230214.0,13.0,75.0,3.0,Predictive,Completed,High,45.0,1.72,1.9,878.95,134.61,1013.56,1.72,5.9,95.5,94.29,90.55,No
1905,20230214.0,16.0,31.0,3.0,Preventive,Completed,Critical,7.0,2.04,1.77,323.76,80.6,404.36,2.04,18.16,99.3,95.41,88.59,No
1906,20230214.0,14.0,149.0,3.0,Corrective,Completed,Critical,39.0,2.15,1.95,739.47,114.48,853.95,2.15,27.06,96.1,94.96,83.33,No
1907,20230214.0,12.0,12.0,3.0,Corrective,In Progress,Medium,20.0,2.92,3.09,402.54,167.68,570.22,2.92,4.02,98.0,95.73,90.39,No
1908,20230214.0,13.0,166.0,3.0,Preventive,In Progress,Low,19.0,2.16,1.88,389.02,147.49,536.51,2.16,5.97,98.1,96.87,88.36,Yes
1909,20230214.0,13.0,12.0,3.0,Preventive,In Progress,Critical,22.0,3.2,2.74,610.38,127.38,737.76,3.2,13.25,97.8,93.89,96.26,No
1910,20230214.0,17.0,41.0,4.0,Emergency,Completed,Medium,19.0,2.99,2.86,428.5,188.84,617.34,2.99,26.06,98.1,92.26,86.61,No
1911,20230214.0,20.0,168.0,4.0,Emergency,Completed,Low,8.0,1.31,1.1,736.57,78.5,815.07,1.31,27.56,99.2,96.59,94.84,No
1912,20230214.0,17.0,68.0,4.0,Emergency,In Progress,High,35.0,2.69,3.0,456.1,220.51,676.61,2.69,26.67,96.5,92.16,93.97,Yes
1913,20230214.0,18.0,191.0,4.0,Emergency,In Progress,Low,42.0,3.45,3.16,676.85,167.05,843.9,3.45,10.66,95.8,92.3,90.06,No
1914,20230214.0,20.0,194.0,4.0,Preventive,In Progress,High,44.0,2.29,2.47,715.07,170.87,885.94,2.29,9.17,95.6,94.52,90.73,No
1915,20230214.0,24.0,87.0,5.0,Corrective,In Progress,Medium,37.0,3.26,2.74,327.16,125.47,452.63,3.26,11.61,96.3,94.6,87.54,No
1916,20230214.0,23.0,83.0,5.0,Corrective,In Progress,High,22.0,0.97,0.84,413.15,52.76,465.91,0.97,16.13,97.8,93.24,89.18,No
1917,20230214.0,23.0,155.0,5.0,Corrective,In Progress,High,16.0,1.84,1.72,258.46,134.09,392.55,1.84,27.76,98.4,94.7,96.33,Yes
1918,20230214.0,24.0,187.0,5.0,Corrective,Completed,Critical,32.0,2.97,2.82,216.63,221.89,438.52,2.97,14.0,96.8,93.7,93.69,No
1919,20230214.0,27.0,167.0,6.0,Predictive,In Progress,High,17.0,2.62,2.37,452.46,199.48,651.94,2.62,6.12,98.3,94.07,89.11,No
1920,20230214.0,26.0,78.0,6.0,Emergency,Scheduled,Low,38.0,1.57,1.5,410.72,86.78,497.5,1.57,20.3,96.2,90.5,94.79,No
1921,20230214.0,27.0,154.0,6.0,Predictive,In Progress,Medium,25.0,1.57,1.52,304.51,119.86,424.37,1.57,30.13,97.5,95.24,94.86,No
1922,20230214.0,30.0,135.0,7.0,Predictive,In Progress,Critical,38.0,2.28,2.19,334.45,146.05,480.5,2.28,23.15,96.2,93.56,87.39,No
1923,20230214.0,32.0,173.0,7.0,Predictive,Scheduled,Low,21.0,1.18,1.36,396.71,83.18,479.89,1.18,51.42,97.9,96.44,91.68,No
1924,20230214.0,31.0,18.0,7.0,Preventive,Completed,High,58.0,2.77,3.12,393.83,211.69,605.52,2.77,52.07,94.2,89.25,96.73,No
1925,20230214.0,36.0,162.0,8.0,Emergency,Completed,High,53.0,2.22,2.4,270.7,188.41,459.11,2.22,34.39,94.7,90.39,86.65,No
1926,20230214.0,36.0,105.0,8.0,Emergency,Scheduled,Critical,34.0,3.32,2.96,168.23,164.81,333.04,3.32,36.9,96.6,93.26,88.28,No
1927,20230215.0,2.0,71.0,1.0,Corrective,In Progress,Critical,58.0,3.13,2.53,693.87,184.78,878.65,3.13,19.87,94.2,89.11,100.0,No
1928,20230215.0,4.0,198.0,1.0,Predictive,Completed,High,52.0,3.59,3.55,670.75,199.68,870.43,3.59,5.68,94.8,89.19,84.38,No
1929,20230215.0,5.0,138.0,1.0,Emergency,In Progress,Low,9.0,2.34,2.63,272.78,167.87,440.65,2.34,9.86,99.1,95.21,93.73,No
1930,20230215.0,6.0,134.0,1.0,Corrective,Completed,Critical,7.0,2.47,2.29,717.07,132.61,849.68,2.47,5.69,99.3,96.67,87.12,No
1931,20230215.0,6.0,185.0,1.0,Preventive,In Progress,Critical,43.0,1.36,1.44,496.13,108.86,604.99,1.36,29.22,95.7,92.57,92.61,No
1932,20230215.0,1.0,22.0,1.0,Emergency,Completed,Medium,28.0,1.48,1.68,1097.97,102.63,1200.6,1.48,5.54,97.2,95.89,95.13,Yes
1933,20230215.0,1.0,134.0,1.0,Corrective,In Progress,High,25.0,2.83,2.84,960.69,204.24,1164.93,2.83,12.51,97.5,94.27,86.12,Yes
1934,20230215.0,8.0,113.0,2.0,Predictive,Scheduled,High,33.0,3.46,3.83,906.05,208.1,1114.15,3.46,5.24,96.7,94.46,91.45,No
1935,20230215.0,11.0,106.0,2.0,Preventive,Scheduled,Medium,49.0,1.75,1.81,290.44,96.38,386.82,1.75,27.02,95.1,91.94,87.48,No
1936,20230215.0,9.0,143.0,2.0,Emergency,Completed,Critical,18.0,3.19,2.94,952.91,203.04,1155.95,3.19,4.21,98.2,93.69,98.83,No
1937,20230215.0,8.0,178.0,2.0,Predictive,Completed,High,50.0,2.83,2.34,575.08,155.71,730.79,2.83,7.34,95.0,91.05,92.57,No
1938,20230215.0,7.0,52.0,2.0,Preventive,In Progress,Critical,30.0,2.65,2.38,396.16,121.07,517.23,2.65,19.56,97.0,94.47,95.58,No
