ProductionID,DateKey,PlantKey,MachineKey,EmployeeKey,ProductKey,ShiftKey,ProductionHours,MachineUtilizationPct,DowntimeMinutes,QuantityProduced,GoodQuantity,RejectedQuantity,DefectRatePct,OEE,UnitCost,UnitPrice,GrossRevenue,ProductionCost,DowntimeCost,LaborCost,ScrapCost,TotalCost,Profit,ProfitMarginPct,CostPerGoodUnit
2138,20230219,8,35,124,22,2,6.95,86.23,39,50,49,1,2.1,76.6,34,79,3871,1700,470.07,303.63,34,2507.7,1363.3,35.22,51.18
2139,20230220,1,5,70,1,1,6.56,87.65,34,217,214,3,1.42,78.97,82,149,31886,17794,503.05,143.15,246,18686.2,13199.8,41.4,87.32
2140,20230220,1,4,129,5,2,7.8,85.85,14,244,239,5,2.08,81.58,248,449,107311,60512,160.87,375.83,1240,62288.7,45022.3,41.95,260.62
2141,20230220,1,4,11,4,2,7.81,90.83,29,306,301,5,1.62,83.82,176,329,99029,53856,359.83,407.55,880,55503.38,43525.62,43.95,184.4
2142,20230220,1,2,121,3,3,7.05,80.06,57,306,296,10,3.31,67.01,132,249,73704,40392,682.1,347.49,1320,42741.58,30962.42,42.01,144.4
2143,20230220,1,2,156,4,1,7.92,85.47,6,298,293,5,1.58,82.97,176,329,96397,52448,79.65,265.13,880,53672.78,42724.22,44.32,183.18
2144,20230220,1,3,100,2,1,6.8,89.96,15,229,225,4,1.7,85.14,108,199,44775,24732,183.15,239.26,432,25586.41,19188.59,42.86,113.72
2145,20230220,1,3,84,3,3,6.78,82.54,36,246,239,7,2.87,73.09,132,249,59511,32472,402.11,320.91,924,34119.02,25391.98,42.67,142.76
2146,20230220,1,4,177,4,1,6.59,97.38,9,220,217,3,1.51,93.87,176,329,71393,38720,79.83,148.16,528,39475.99,31917.01,44.71,181.92
2147,20230220,2,9,53,7,3,6.85,87.38,56,188,183,5,2.81,73.47,188,349,63867,35344,534.48,382.6,940,37201.08,26665.92,41.75,203.28
2148,20230220,2,7,113,6,2,7.45,83.92,24,240,234,6,2.39,77.43,215,399,93366,51600,359.65,171.75,1290,53421.4,39944.6,42.78,228.3
2149,20230220,2,11,40,7,2,7.4,86.86,26,303,297,6,1.82,80.15,188,349,103653,56964,363.96,328.47,1128,58784.44,44868.56,43.29,197.93
2150,20230220,2,8,143,8,3,7.35,80.62,6,233,226,7,2.98,77.13,365,699,157974,85045,59.86,347.85,2555,88007.71,69966.29,44.29,389.41
2151,20230220,2,8,85,6,2,7.92,89.29,60,267,262,5,1.89,76.56,215,399,104538,57405,861.52,408.3,1075,59749.82,44788.18,42.84,228.05
2152,20230220,2,10,107,6,3,7.33,82.11,26,176,171,5,2.68,75.06,215,399,68229,37840,322.92,171.77,1075,39409.69,28819.31,42.24,230.47
2153,20230220,2,9,94,8,1,7.56,91.75,57,230,227,3,1.41,79.17,365,699,158673,83950,673.64,347.16,1095,86065.81,72607.19,45.76,379.14
2154,20230220,2,11,179,8,2,7.84,83.53,11,291,285,6,1.97,79.89,365,699,199215,106215,164.41,285.41,2190,108854.81,90360.19,45.36,381.95
2155,20230220,2,11,117,6,1,6.62,89.86,43,277,273,4,1.29,78.97,215,399,108927,59555,414.07,315.42,860,61144.49,47782.51,43.87,223.97
2156,20230220,3,15,90,9,1,7.67,94.66,22,181,178,3,1.56,88.64,240,449,79922,43440,243.22,355.7,720,44758.92,35163.08,44,251.45
2157,20230220,3,12,137,9,2,6.87,88.44,25,122,120,2,1.47,81.71,240,449,53880,29280,298.76,168.02,480,30226.77,23653.23,43.9,251.89
2158,20230220,3,15,149,10,3,6.72,77.73,25,152,146,6,3.63,70.03,510,899,131254,77520,373.82,324.18,3060,81278,49976,38.08,556.7
2159,20230220,3,16,149,10,2,6.8,91.17,17,139,136,3,2.27,85.49,510,899,122264,70890,183.3,328.04,1530,72931.34,49332.66,40.35,536.26
2160,20230220,3,16,20,11,3,6.94,74.67,17,148,143,5,3.31,69.2,148,299,42757,21904,240.4,233.61,740,23118.01,19638.99,45.93,161.66
2161,20230220,3,14,31,11,3,7.69,79.89,57,104,101,3,2.69,68,148,299,30199,15392,712.45,316.25,444,16864.7,13334.3,44.15,166.98
2162,20230220,3,14,31,11,2,6.72,79.11,46,87,85,2,2.16,68.47,148,299,25415,12876,429.45,276.36,296,13877.81,11537.19,45.4,163.27
2163,20230220,4,19,168,14,1,7.66,97.89,33,152,150,2,1,89.67,1880,3399,509850,285760,392.09,236.98,3760,290149.07,219700.93,43.09,1934.33
2164,20230220,4,18,191,15,3,7.17,78.32,22,60,58,2,3.61,71.84,2450,4399,255142,147000,281.37,214.87,4900,152396.24,102745.76,40.27,2627.52
2165,20230220,4,20,114,14,1,6.74,84.06,6,71,70,1,1,81.65,1880,3399,237930,133480,64.74,259.03,1880,135683.77,102246.23,42.97,1938.34
2166,20230220,4,20,130,15,2,6.71,91.5,29,70,69,1,2.02,83.7,2450,4399,303531,171500,374.02,254.63,2450,174578.65,128952.35,42.48,2530.13
2167,20230220,4,20,194,14,3,6.99,76.36,44,75,72,3,3.45,65.61,1880,3399,244728,141000,550.93,323.31,5640,147514.24,97213.76,39.72,2048.81
2168,20230220,4,19,119,13,1,7.35,91.1,37,110,108,2,2.02,81.94,1350,2499,269892,148500,543.54,239.78,2700,151983.32,117908.68,43.69,1407.25
2169,20230220,4,18,169,15,3,6.6,74.78,14,50,48,2,3.35,69.25,2450,4399,211152,122500,156.47,307.44,4900,127863.91,83288.09,39.44,2663.83
2170,20230220,5,22,34,16,3,7.63,87.8,26,104,100,4,3.66,79.63,620,1199,119900,64480,318.77,320.27,2480,67599.04,52300.96,43.62,675.99
2171,20230220,5,21,187,17,2,7.1,79.67,31,138,135,3,1.86,72.27,48,99,13365,6624,248.64,257.21,144,7273.85,6091.15,45.58,53.88
2172,20230220,5,22,34,16,2,7.72,85.61,12,120,117,3,2.19,81.31,620,1199,140283,74400,173.98,324.05,1860,76758.03,63524.97,45.28,656.05
2173,20230220,5,22,69,16,2,6.58,89.22,6,102,100,2,2.26,86.14,620,1199,119900,63240,62.43,258.95,1240,64801.38,55098.62,45.95,648.01
2174,20230220,6,28,16,20,1,6.56,94.14,14,64,63,1,1.65,89.37,26,59,3717,1664,195.67,333.12,26,2218.79,1498.21,40.31,35.22
2175,20230220,6,27,79,19,1,7.08,92.15,30,77,76,1,1.31,84.53,18,39,2964,1386,344.84,286.52,18,2035.36,928.64,31.33,26.78
2176,20230220,6,28,7,20,2,7.5,89.43,40,69,68,1,2,80.3,26,59,4012,1794,374.52,251.15,26,2445.67,1566.33,39.04,35.97
2177,20230220,6,25,44,19,1,6.84,89.86,27,82,81,1,1.21,82.92,18,39,3159,1476,322,203.12,18,2019.13,1139.87,36.08,24.93
2178,20230220,6,27,139,20,3,7.85,76.16,18,83,80,3,3.34,70.6,26,59,4720,2158,267.39,428.61,78,2931.99,1788.01,37.88,36.65
2179,20230220,7,31,56,21,3,7.33,81.16,15,56,54,2,3.56,75.59,15,35,1890,840,157.37,298.13,30,1325.51,564.49,29.87,24.55
2180,20230220,7,31,76,21,3,6.79,86.73,30,50,48,2,3.69,77.13,15,35,1680,750,271.08,334.54,30,1385.62,294.38,17.52,28.87
2181,20230220,8,33,123,22,2,7.41,88.73,37,50,49,1,2.35,79.72,34,79,3871,1700,530.19,359.99,34,2624.18,1246.82,32.21,53.55
2182,20230220,8,34,51,22,1,6.56,94.87,52,50,49,1,1.13,80.69,34,79,3871,1700,668.75,324.69,34,2727.44,1143.56,29.54,55.66
2183,20230221,1,5,192,1,1,7.62,95.33,48,211,208,3,1.4,84.11,82,149,30992,17302,556.89,202.31,246,18307.2,12684.8,40.93,88.02
2184,20230221,1,3,102,2,3,7.2,83.13,19,300,292,8,2.74,77.35,108,199,58108,32400,261.17,159.51,864,33684.68,24423.32,42.03,115.36
2185,20230221,1,2,138,3,2,6.54,78.91,58,282,276,6,1.95,65.82,132,249,68724,37224,748.56,236.59,792,39001.16,29722.84,43.25,141.31
2186,20230221,1,2,134,5,2,7.92,84.69,25,325,318,7,2.09,78.51,248,449,142782,80600,206.65,394.05,1736,82936.7,59845.3,41.91,260.81
2187,20230221,1,5,195,5,2,6.75,86.27,40,209,204,5,2.39,75.89,248,449,91596,51832,452.05,313.38,1240,53837.43,37758.57,41.22,263.91
2188,20230221,1,2,28,4,3,7.42,86.54,59,255,247,8,3.29,72.72,176,329,81263,44880,500.38,272.31,1408,47060.69,34202.31,42.09,190.53
2189,20230221,1,1,86,4,1,7.9,86.86,29,357,352,5,1.27,80.4,176,329,115808,62832,431.28,196.29,880,64339.57,51468.43,44.44,182.78
2190,20230221,1,1,22,3,1,7.05,92.33,32,331,326,5,1.53,84.06,132,249,81174,43692,273.9,167.62,660,44793.52,36380.48,44.82,137.4
2191,20230221,2,9,161,6,1,7.48,86.76,7,214,210,4,1.88,83.81,215,399,83790,46010,93.55,252.45,860,47216,36574,43.65,224.84
2192,20230221,2,8,106,8,2,7.19,93.04,56,205,200,5,2.28,78.99,365,699,139800,74825,636.81,340.85,1825,77627.67,62172.33,44.47,388.14
2193,20230221,2,7,179,7,1,6.76,83.8,51,203,200,3,1.49,72.18,188,349,69800,38164,474.01,246.09,564,39448.1,30351.9,43.48,197.24
2194,20230221,2,11,107,7,3,6.91,83.92,35,248,240,8,3.23,74.36,188,349,83760,46624,506.07,161.93,1504,48796,34964,41.74,203.32
2195,20230221,2,8,85,6,3,6.6,83.56,6,190,185,5,2.76,80.13,215,399,73815,40850,83.93,340.25,1075,42349.17,31465.83,42.63,228.91
2196,20230221,2,10,161,7,2,6.76,78.92,7,160,157,3,1.98,76.1,188,349,54793,30080,64.14,228.15,564,30936.29,23856.71,43.54,197.05
2197,20230221,2,9,179,7,2,6.8,82.83,47,170,167,3,1.9,71.99,188,349,58283,31960,634.86,247.55,564,33406.41,24876.59,42.68,200.04
2198,20230221,2,8,175,8,1,7.72,97.93,7,245,242,3,1.27,95.27,365,699,169158,89425,80.27,204.8,1095,90805.06,78352.94,46.32,375.23
2199,20230221,3,15,31,11,3,7.57,84.49,23,188,183,5,2.8,78.08,148,299,54717,27824,312.72,311.32,740,29188.04,25528.96,46.66,159.5
2200,20230221,3,14,137,10,3,7.73,81.64,28,109,106,3,2.79,74.6,510,899,95294,55590,333.33,189.05,1530,57642.38,37651.62,39.51,543.8
2201,20230221,3,16,149,12,2,6.72,90.01,27,125,122,3,2.52,81.97,890,1499,182878,111250,298.69,324.18,2670,114542.87,68335.13,37.37,938.88
2202,20230221,3,15,75,9,3,7.2,78.8,23,165,160,5,3.19,72.34,240,449,71840,39600,272.31,200.48,1200,41272.79,30567.21,42.55,257.95
2203,20230221,3,15,160,10,3,7.31,78.99,32,167,162,5,2.93,71.03,510,899,145638,85170,351.34,221,2550,88292.35,57345.65,39.38,545.01
2204,20230221,3,13,75,9,2,7.89,88.63,33,123,121,2,1.89,81.11,240,449,54329,29520,346.89,219.69,480,30566.58,23762.42,43.74,252.62
2205,20230221,3,13,12,11,3,7.02,87.02,45,106,103,3,2.61,75.52,148,299,30797,15688,667.15,357.89,444,17157.04,13639.96,44.29,166.57
2206,20230221,3,16,160,12,2,7.75,81.17,56,162,158,4,2.2,69.63,890,1499,236842,144180,797.8,234.31,3560,148772.1,88069.9,37.19,941.6
2207,20230221,4,20,27,13,3,7.74,86.48,37,89,87,2,2.76,77.8,1350,2499,217413,120150,297.99,285.04,2700,123433.03,93979.97,43.23,1418.77
2208,20230221,4,17,180,15,3,6.51,87.26,47,65,63,2,3.14,74.4,2450,4399,277137,159250,479.64,342.83,4900,164972.48,112164.52,40.47,2618.61
2209,20230221,4,18,196,13,3,7.56,78.62,12,62,60,2,3.64,74.07,1350,2499,149940,83700,178.03,373.24,2700,86951.27,62988.73,42.01,1449.19
2210,20230221,4,20,174,15,2,7.49,84.75,41,80,79,1,1.67,76.06,2450,4399,347521,196000,391.67,216.03,2450,199057.7,148463.3,42.72,2519.72
2211,20230221,4,17,99,15,2,7.46,85.69,58,75,73,2,2.44,72.6,2450,4399,321127,183750,528.8,280.98,4900,189459.78,131667.22,41,2595.34
2212,20230221,5,21,197,18,3,7.7,80.93,9,131,126,5,3.62,76.32,4,15,1890,524,102.01,373.72,20,1019.73,870.27,46.05,8.09
2213,20230221,5,22,132,16,2,6.95,81.93,45,109,106,3,2.34,71.08,620,1199,127094,67580,622.67,180.5,1860,70243.18,56850.82,44.73,662.67
2214,20230221,5,21,10,18,1,6.55,83.94,16,127,125,2,1.59,79.25,4,15,1875,508,192.7,353.89,8,1062.6,812.4,43.33,8.5
2215,20230221,5,21,33,18,3,6.88,87.49,32,117,113,4,3.78,77.95,4,15,1695,468,467.41,359.77,16,1311.18,383.82,22.64,11.6
2216,20230221,6,25,181,19,2,7.4,83.99,28,73,71,2,2.07,76.54,18,39,2769,1314,295.35,328.29,36,1973.63,795.37,28.72,27.8
2217,20230221,6,28,167,20,2,7.42,79.36,36,80,78,2,2.09,71.12,26,59,4602,2080,414.07,422.75,52,2968.82,1633.18,35.49,38.06
2218,20230221,6,27,80,19,2,6.55,89.48,60,92,90,2,1.99,74.17,18,39,3510,1656,549.36,291.61,36,2532.97,977.03,27.84,28.14
2219,20230221,6,25,118,20,3,7.53,82.73,27,97,94,3,2.83,75.38,26,59,5546,2522,271.22,394.28,78,3265.5,2280.5,41.12,34.74
2220,20230221,6,28,7,19,3,7.07,87.66,53,76,74,2,3.14,74.69,18,39,2886,1368,773.14,236.75,36,2413.9,472.1,16.36,32.62
2221,20230221,7,29,14,21,2,6.87,91.48,45,50,49,1,2.49,79.86,15,35,1715,750,386.18,311.45,15,1462.63,252.37,14.72,29.85
2222,20230221,7,32,163,21,2,7.01,87.99,35,50,49,1,2.72,79.05,15,35,1715,750,504.2,385.93,15,1655.13,59.87,3.49,33.78
2223,20230221,7,32,45,21,2,7.42,80.18,48,50,49,1,2.45,70.1,15,35,1715,750,422.39,178.94,15,1366.33,348.67,20.33,27.88
2224,20230221,8,37,123,22,1,6.6,84.9,22,50,49,1,1.46,78.58,34,79,3871,1700,265.75,320.64,34,2320.39,1550.61,40.06,47.35
2225,20230221,8,37,199,22,2,7.59,82.61,12,50,49,1,2.26,78.82,34,79,3871,1700,165.24,267.73,34,2166.97,1704.03,44.02,44.22
2226,20230221,8,34,123,22,2,6.94,81.22,23,50,49,1,2.03,75.2,34,79,3871,1700,270.62,337.16,34,2341.78,1529.22,39.5,47.79
2227,20230222,1,6,54,2,1,7.95,83.23,35,417,410,7,1.71,75.83,108,199,81590,45036,467.18,377.71,756,46636.89,34953.11,42.84,113.75
2228,20230222,1,4,195,3,1,7.62,92.46,16,262,258,4,1.54,87.86,132,249,64242,34584,205.21,353.77,528,35670.99,28571.01,44.47,138.26
2229,20230222,1,3,70,2,1,6.84,95.85,42,278,274,4,1.49,84.8,108,199,54526,30024,381.52,149.26,432,30986.79,23539.21,43.17,113.09
2230,20230222,1,6,129,2,1,7.71,97.17,12,376,369,7,1.97,92.89,108,199,73431,40608,167.62,371.5,756,41903.12,31527.88,42.94,113.56
2231,20230222,1,2,192,4,1,7.97,91.68,6,319,313,6,1.78,88.83,176,329,102977,56144,68.85,211.6,1056,57480.45,45496.55,44.18,183.64
2232,20230222,1,6,127,1,2,6.53,86.79,49,328,320,8,2.35,74.08,82,149,47680,26896,591.26,219.99,656,28363.25,19316.75,40.51,88.64
2233,20230222,1,1,127,5,3,7.21,77.82,40,315,305,10,3.04,68.38,248,449,136945,78120,557.66,242.9,2480,81400.56,55544.44,40.56,266.89
2234,20230222,1,1,28,5,1,6.89,97.18,27,258,254,4,1.6,89.42,248,449,114046,63984,236,252.86,992,65464.86,48581.14,42.6,257.74
2235,20230222,1,2,54,4,3,6.68,76.13,41,271,263,8,2.85,66.32,176,329,86527,47696,400.11,317.37,1408,49821.48,36705.52,42.42,189.44
2236,20230222,1,4,177,3,1,7.99,87.97,21,245,241,4,1.6,82.74,132,249,60009,32340,187.53,179.63,528,33235.16,26773.84,44.62,137.91
2237,20230222,2,10,40,8,3,7.34,77.14,14,165,160,5,3.14,72.42,365,699,111840,60225,155.58,325.81,1825,62531.4,49308.6,44.09,390.82
2238,20230222,2,10,1,6,3,7.06,81.15,5,164,159,5,3,77.75,215,399,63441,35260,49.25,156.69,1075,36540.95,26900.05,42.4,229.82
2239,20230222,2,9,188,6,3,6.51,86.48,13,176,170,6,3.14,80.75,215,399,67830,37840,104.32,325.11,1290,39559.43,28270.57,41.68,232.7
2240,20230222,2,10,85,6,1,6.78,89.6,35,158,155,3,1.76,80.34,215,399,61845,33970,392.48,349.53,645,35357.01,26487.99,42.83,228.11
2241,20230222,2,10,13,8,1,6.72,84.03,37,130,127,3,2.13,74.56,365,699,88773,47450,433.56,361.27,1095,49339.83,39433.17,44.42,388.5
2242,20230222,2,10,186,6,1,7.98,83.16,15,182,179,3,1.84,79.23,215,399,71421,39130,166.24,389.15,645,40330.39,31090.61,43.53,225.31
2243,20230222,2,9,94,7,2,7.74,84.96,53,219,215,4,1.84,73.89,188,349,75035,41172,618.44,355.43,752,42897.87,32137.13,42.83,199.52
2244,20230222,3,12,31,12,2,7.51,93.02,30,126,124,2,1.98,85.45,890,1499,185876,112140,411.97,308.85,1780,114640.81,71235.19,38.32,924.52
2245,20230222,3,13,137,12,1,7.42,94.65,31,127,125,2,1.24,86.67,890,1499,187375,113030,278.73,181.47,1780,115270.2,72104.8,38.48,922.16
2246,20230222,3,13,31,10,3,7.4,77.94,54,106,103,3,2.89,66.52,510,899,92597,54060,474.97,304.32,1530,56369.29,36227.71,39.12,547.27
2247,20230222,3,12,90,9,3,6.6,75.02,54,93,90,3,3.61,62.7,240,449,40410,22320,799.64,306.08,720,24145.71,16264.29,40.25,268.29
2248,20230222,3,12,75,12,3,6.92,77.84,46,119,115,4,3.04,66.89,890,1499,172385,105910,633.69,192.68,3560,110296.37,62088.63,36.02,959.1
2249,20230222,3,14,149,11,2,7.41,92.84,59,91,89,2,2.37,78.75,148,299,26611,13468,492.22,357.46,296,14613.69,11997.31,45.08,164.2
2250,20230222,3,15,90,9,3,7.64,85.89,42,180,174,6,3.25,75.42,240,449,78126,43200,380.82,354.3,1440,45375.13,32750.87,41.92,260.78
2251,20230222,4,19,27,13,2,7.54,93.7,39,147,145,2,1.69,84.46,1350,2499,362355,198450,531.24,277.68,2700,201958.92,160396.08,44.26,1392.82
2252,20230222,4,17,108,15,3,7.44,87.25,60,65,63,2,3.42,73.2,2450,4399,277137,159250,534.29,204.09,4900,164888.38,112248.62,40.5,2617.28
2253,20230222,4,18,119,15,3,7.89,78.47,20,65,63,2,3.78,72.84,2450,4399,277137,159250,214.15,257.4,4900,164621.54,112515.46,40.6,2613.04
2254,20230222,4,19,68,15,2,7.74,86.67,31,134,131,3,2.44,79.07,2450,4399,576269,328300,322.91,228.96,7350,336201.86,240067.14,41.66,2566.43
2255,20230222,4,20,196,15,3,7.49,84.86,55,70,68,2,3.35,72.35,2450,4399,299132,171500,795.71,369.78,4900,177565.49,121566.51,40.64,2611.26
2256,20230222,5,22,128,17,2,7.57,87.21,18,121,118,3,2.36,81.68,48,99,11682,5808,174.6,447.67,144,6574.27,5107.73,43.72,55.71
2257,20230222,5,22,43,17,3,7.59,86.42,45,131,127,4,2.8,75.5,48,99,12573,6288,530.15,284.6,192,7294.75,5278.25,41.98,57.44
2258,20230222,5,23,63,17,3,7.83,85.46,28,141,137,4,2.8,78.09,48,99,13563,6768,409.58,355.82,192,7725.4,5837.6,43.04,56.39
2259,20230222,5,23,172,16,2,7.31,80.97,43,134,131,3,1.97,71.4,620,1199,157069,83080,573.42,293.65,1860,85807.07,71261.93,45.37,655.02
2260,20230222,5,24,132,17,1,6.5,85.02,21,150,147,3,1.76,78.83,48,99,14553,7200,178.96,168.82,144,7691.78,6861.22,47.15,52.33
2261,20230222,5,23,197,18,2,7.35,81.78,8,138,135,3,2.05,78.55,4,15,2025,552,77.5,356.74,12,998.24,1026.76,50.7,7.39
2262,20230222,6,25,133,20,2,7.16,83.53,13,70,69,1,2.13,79.85,26,59,4071,1820,126.37,313.73,26,2286.1,1784.9,43.84,33.13
2263,20230222,6,25,16,20,2,7.77,82.98,40,78,76,2,2.09,73.92,26,59,4484,2028,547.84,394.57,52,3022.4,1461.6,32.6,39.77
2264,20230222,6,25,184,19,1,7.53,85.28,47,85,84,1,1.34,75.51,18,39,3276,1530,635.23,269.47,18,2452.7,823.3,25.13,29.2
2265,20230222,6,25,79,20,1,7.97,93.51,23,85,83,2,1.79,86.92,26,59,4897,2210,266.63,322.54,52,2851.17,2045.83,41.78,34.35
2266,20230222,6,26,154,20,1,7.41,94.03,40,84,83,1,1.34,84.55,26,59,4897,2184,521.75,391.92,26,3123.67,1773.33,36.21,37.63
2267,20230222,7,29,116,21,1,7.38,94.2,15,54,53,1,1.77,89.32,15,35,1855,810,215.29,283.66,15,1323.95,531.05,28.63,24.98
2268,20230222,7,30,116,21,2,7.42,93.38,10,73,71,2,2.24,88.78,15,35,2485,1095,124.05,285.2,30,1534.25,950.75,38.26,21.61
2269,20230222,8,36,51,22,2,6.64,91.71,19,50,49,1,1.5,85.59,34,79,3871,1700,214.46,328.65,34,2277.12,1593.88,41.17,46.47
2270,20230222,8,34,58,22,3,7.88,77.82,5,50,48,2,3.79,73.92,34,79,3792,1700,60.62,269.15,68,2097.77,1694.23,44.68,43.7
2271,20230222,8,36,162,22,2,7.79,91.77,33,50,49,1,1.88,83.58,34,79,3871,1700,286.51,368.83,34,2389.34,1481.66,38.28,48.76
2272,20230223,1,4,185,2,1,7.17,84.41,29,265,262,3,1.07,77.83,108,199,52138,28620,335.53,219.12,324,29498.65,22639.35,43.42,112.59
2273,20230223,1,1,145,3,2,7.65,81.87,48,293,285,8,2.69,71.31,132,249,70965,38676,687.5,401.81,1056,40821.32,30143.68,42.48,143.23
2274,20230223,1,3,100,3,3,6.53,81.11,29,242,233,9,3.53,72.31,132,249,58017,31944,357.8,229.76,1188,33719.56,24297.44,41.88,144.72
2275,20230223,1,2,102,5,3,6.72,74.91,58,322,313,9,2.69,62.34,248,449,140537,79856,554.71,148.88,2232,82791.59,57745.41,41.09,264.51
2276,20230223,1,2,198,3,2,7.11,82.07,27,268,262,6,2.13,75.15,132,249,65238,35376,374,358.35,792,36900.35,28337.65,43.44,140.84
2277,20230223,1,6,98,4,1,7.85,88.07,35,395,386,9,2.3,79.67,176,329,126994,69520,396.45,220.8,1584,71721.25,55272.75,43.52,185.81
2278,20230223,1,5,84,3,3,7.47,74.73,50,235,228,7,3.14,64.42,132,249,56772,31020,483.02,353.57,924,32780.59,23991.41,42.26,143.77
2279,20230223,2,9,143,7,3,7.07,80.87,51,203,197,6,2.8,69.04,188,349,68753,38164,664.17,334.6,1128,40290.77,28462.23,41.4,204.52
2280,20230223,2,7,164,6,2,6.88,82.23,28,219,214,5,2.51,74.9,215,399,85386,47085,406.53,300.72,1075,48867.25,36518.75,42.77,228.35
2281,20230223,2,10,60,6,2,6.75,91.83,46,169,166,3,1.67,79.95,215,399,66234,36335,563.92,228.33,645,37772.25,28461.75,42.97,227.54
2282,20230223,2,8,5,6,3,7.97,79.05,53,223,215,8,3.5,67.77,215,399,85785,47945,521.43,344.16,1720,50530.59,35254.41,41.1,235.03
2283,20230223,2,8,15,7,3,7.42,81.76,21,197,191,6,3.13,75.53,188,349,66659,37036,310.1,424.97,1128,38899.07,27759.93,41.64,203.66
2284,20230223,2,10,53,6,2,6.94,91.91,22,185,182,3,1.67,85.64,215,399,72618,39775,190.9,387.63,645,40998.53,31619.47,43.54,225.27
2285,20230223,2,8,161,6,1,6.97,90.33,19,219,216,3,1.35,85.04,215,399,86184,47085,172.42,235.23,645,48137.65,38046.35,44.15,222.86
2286,20230223,2,7,66,6,3,6.93,80.57,32,223,215,8,3.7,71.7,215,399,85785,47945,473.42,380.98,1720,50519.4,35265.6,41.11,234.97
2287,20230223,2,7,81,8,1,7.4,83.23,54,229,226,3,1.13,72.15,365,699,157974,83585,549.89,216.64,1095,85446.53,72527.47,45.91,378.08
2288,20230223,3,12,137,10,3,7.33,79.11,16,125,122,3,2.49,74.4,510,899,109678,63750,202.53,179.27,1530,65661.8,44016.2,40.13,538.21
2289,20230223,3,13,12,10,1,6.99,84.75,22,113,112,1,1.28,79.59,510,899,100688,57630,225,356.36,510,58721.36,41966.64,41.68,524.3
2290,20230223,3,16,149,9,1,7.84,88.3,15,136,134,2,1.73,84.23,240,449,60166,32640,167.62,378.21,480,33665.83,26500.17,44.05,251.24
2291,20230223,3,13,31,11,1,7.79,95.35,41,127,125,2,1.29,85.62,148,299,37375,18796,413.74,320.36,296,19826.1,17548.9,46.95,158.61
2292,20230223,3,13,137,9,2,6.76,80.41,20,106,104,2,2.11,75,240,449,46696,25440,195.9,165.33,480,26281.23,20414.77,43.72,252.7
2293,20230223,3,12,20,9,3,7.97,75.76,23,134,130,4,3.33,69.96,240,449,58370,32160,265.76,268.28,960,33654.05,24715.95,42.34,258.88
2294,20230223,4,20,176,14,3,7.31,79.62,38,83,80,3,3.02,70.09,1880,3399,271920,156040,392.89,279.08,5640,162351.96,109568.04,40.29,2029.4
2295,20230223,4,19,191,13,3,7.37,85.86,30,131,127,4,3.25,77.59,1350,2499,317373,176850,310.01,220.86,5400,182780.87,134592.13,42.41,1439.22
2296,20230223,4,20,49,13,3,7.25,81,56,71,69,2,3.1,68.58,1350,2499,172431,95850,636.96,319.6,2700,99506.55,72924.45,42.29,1442.12
2297,20230223,4,19,114,13,1,6.67,96.47,29,126,125,1,1,88.77,1350,2499,312375,170100,359.95,256.34,1350,172066.29,140308.71,44.92,1376.53
2298,20230223,4,17,119,13,2,7.23,90.24,18,65,64,1,2.07,85.16,1350,2499,159936,87750,245.55,235.86,1350,89581.42,70354.58,43.99,1399.71
2299,20230223,4,18,168,13,3,7.8,85.18,52,70,68,2,2.67,73.55,1350,2499,169932,94500,543.47,241.31,2700,97984.78,71947.22,42.34,1440.95
2300,20230223,4,20,99,14,2,6.71,92.55,33,66,65,1,2.16,83.68,1880,3399,220935,124080,360.99,252.73,1880,126573.72,94361.28,42.71,1947.29
2301,20230223,5,24,128,18,2,7.82,85.84,31,162,158,4,2.47,78.19,4,15,2370,648,392.95,462.46,16,1519.4,850.6,35.89,9.62
2302,20230223,5,22,35,17,1,6.94,82.85,34,110,108,2,2.05,74.7,48,99,10692,5280,367.54,367.51,96,6111.04,4580.96,42.84,56.58
2303,20230223,5,24,33,17,3,7.4,78.91,37,141,137,4,3.18,70.28,48,99,13563,6768,319.75,386.96,192,7666.71,5896.29,43.47,55.96
2304,20230223,5,24,33,16,1,7.03,85.1,37,125,122,3,2.08,75.77,620,1199,146278,77500,377.42,367.61,1860,80105.03,66172.97,45.24,656.6
2305,20230223,5,22,87,18,1,6.59,90.15,45,103,101,2,1.93,78.34,4,15,1515,412,559.33,177.36,8,1156.68,358.32,23.65,11.45
2306,20230223,6,28,79,19,2,7.7,85.79,44,74,73,1,1.98,76.57,18,39,2847,1332,578.59,311.61,18,2240.2,606.8,21.31,30.69
2307,20230223,6,25,139,19,2,7.38,92.29,53,75,73,2,2.19,79.08,18,39,2847,1350,715.91,402.94,36,2504.85,342.15,12.02,34.31
2308,20230223,6,25,171,20,3,7.67,84.29,41,88,86,2,2.68,75.04,26,59,5074,2288,471.61,449.74,52,3261.35,1812.65,35.72,37.92
2309,20230223,7,31,148,21,2,7.57,89.96,45,56,55,1,2.13,79.6,15,35,1925,840,563.03,277.02,15,1695.05,229.95,11.95,30.82
2310,20230223,7,30,14,21,1,7.43,86.41,19,59,58,1,1.41,81.33,15,35,2030,885,187.65,336.84,15,1424.48,605.52,29.83,24.56
